Num_acc,Catégorie du véhicule,Point de choc,Nombre de passagers,Obstacle heurté
5280,Véhicule Léger,Avant,1,Véhicule
5281,Véhicule Léger,Avant,1,Véhicule
5281,Véhicule Léger,Avant,5,Véhicule
5282,Véhicule Léger,Avant,3,Fossé
5283,Véhicule Léger,Avant,5,Fossé
5284,Véhicule Léger,Avant,1,Glissière
5285,Véhicule Léger,Avant,1,Batiment ou Mobilier urbain
5286,Motocyclette,Avant,1,Véhicule
5286,Véhicule Léger,Avant,1,Véhicule
5287,Véhicule Léger,Avant,1,Véhicule
5287,Motocyclette,Côté Droit,1,Véhicule
5288,Véhicule Léger,Avant,1,Véhicule
5288,Véhicule Léger,Arrière,1,Véhicule
5289,Véhicule Léger,Avant,2,Véhicule
5289,Véhicule Léger,Côté Gauche,1,Véhicule
5290,Véhicule Léger,Avant,1,Véhicule
5290,Véhicule Léger,Côté Gauche,5,Véhicule
5291,Motocyclette,Avant,1,Véhicule
5291,Véhicule Utilitaire,Côté Droit,1,Véhicule
5292,Véhicule Léger,Avant,1,Batiment ou Mobilier urbain
5293,Véhicule Léger,Avant,2,Glissière
5294,Véhicule Léger,Avant,1,Batiment ou Mobilier urbain
5295,Bicyclette,Avant,1,Véhicule
5295,Véhicule Léger,Avant,2,Véhicule
5296,Véhicule Léger,Avant,1,Fossé
5297,Véhicule Léger,Avant,2,Véhicule
5297,Véhicule Léger,Côté Droit,1,Véhicule
5298,Véhicule Utilitaire,Avant,2,Glissière
5299,Véhicule Léger,Avant,2,Véhicule
5299,Véhicule Léger,Arrière,1,Véhicule
5300,Motocyclette,Avant,1,Véhicule
5300,Véhicule Léger,Avant,1,Véhicule
5301,Véhicule Léger,Avant,1,Véhicule
5301,Véhicule Léger,Avant,1,Véhicule
5302,Véhicule Léger,Avant,2,Véhicule
5302,Véhicule Léger,Côté Gauche,1,Véhicule
5303,Véhicule Léger,Avant,1,Batiment ou Mobilier urbain
5304,Véhicule Léger,Avant,1,Véhicule
5304,Bicyclette,Avant,1,Véhicule
5305,Véhicule Léger,Avant,3,Batiment ou Mobilier urbain
5306,Véhicule Léger,Avant,3,Glissière
5307,Véhicule Léger,Avant,1,Véhicule
5307,Véhicule Léger,Côté Droit,1,Véhicule
5308,Motocyclette,Avant,1,Véhicule
5308,Véhicule Léger,Arrière,3,Véhicule
5309,Motocyclette,Avant,1,Véhicule
5309,Véhicule Léger,Côté Gauche,2,Véhicule
5310,Véhicule Léger,Avant,1,Batiment ou Mobilier urbain
5311,Véhicule Léger,Avant,1,Véhicule
5311,Bicyclette,Côté Gauche,1,Véhicule
5312,Véhicule Léger,Avant,1,Véhicule
5312,Véhicule Léger,Avant,1,Véhicule
5313,Véhicule Léger,Avant,1,Véhicule
5313,Motocyclette,Côté Droit,2,Véhicule
5314,Véhicule Utilitaire,Avant,1,Batiment ou Mobilier urbain
5315,Véhicule Léger,Avant,4,Batiment ou Mobilier urbain
5316,Motocyclette,Avant,1,Véhicule
5316,Véhicule Léger,Côté Droit,1,Véhicule
5317,Véhicule Léger,Avant,2,Véhicule
5317,Véhicule Léger,Arrière,5,Véhicule
5318,Bicyclette,Avant,1,Véhicule
5318,Véhicule Léger,Avant,3,Véhicule
5319,Véhicule Léger,Avant,4,Véhicule
5319,Véhicule Léger,Arrière,1,Véhicule
5320,Véhicule Léger,Avant,1,Véhicule
5320,Véhicule Léger,Arrière,2,Véhicule
5321,Véhicule Léger,Avant,1,Batiment ou Mobilier urbain
5322,Véhicule Léger,Avant,3,Véhicule
5322,Véhicule Léger,Côté Droit,5,Véhicule
5323,Motocyclette,Avant,2,Véhicule
5323,Motocyclette,Côté Gauche,2,Véhicule
5324,Bicyclette,Avant,1,Glissière
5325,Véhicule Léger,Avant,2,Véhicule
5325,Bicyclette,Côté Droit,1,Véhicule
5326,Véhicule Léger,Avant,1,Véhicule
5326,Véhicule Léger,Côté Droit,1,Véhicule
5327,Véhicule Léger,Avant,4,Véhicule
5327,Véhicule Léger,Côté Gauche,1,Véhicule
5328,Véhicule Léger,Avant,1,Véhicule
5328,Motocyclette,Avant,1,Véhicule
5329,Véhicule Léger,Avant,1,Véhicule
5329,Véhicule Léger,Arrière,1,Véhicule
5330,Véhicule Léger,Avant,1,Véhicule
5330,Véhicule Léger,Côté Droit,5,Véhicule
5331,Véhicule Léger,Avant,4,Glissière
5332,Véhicule Léger,Avant,3,Véhicule
5332,Véhicule Léger,Arrière,5,Véhicule
5333,Véhicule Léger,Avant,1,Véhicule
5333,Véhicule Léger,Avant,2,Véhicule
5334,Motocyclette,Avant,1,Véhicule
5334,Véhicule Léger,Avant,3,Véhicule
5335,Véhicule Léger,Avant,1,Véhicule
5335,Véhicule Léger,Côté Gauche,1,Véhicule
5336,Motocyclette,Avant,1,Fossé
5337,Véhicule Léger,Avant,2,Véhicule
5337,Motocyclette,Arrière,1,Véhicule
5338,Véhicule Léger,Avant,2,Véhicule
5338,Motocyclette,Arrière,1,Véhicule
5339,Véhicule Léger,Avant,2,Véhicule
5339,Bicyclette,Côté Gauche,1,Véhicule
5340,Véhicule Utilitaire,Avant,1,Véhicule
5340,Véhicule Léger,Côté Gauche,4,Véhicule
5341,Bicyclette,Avant,1,Véhicule
5341,Motocyclette,Côté Droit,1,Véhicule
5342,Motocyclette,Avant,1,Véhicule
5342,Véhicule Léger,Côté Droit,3,Véhicule
5343,Véhicule Léger,Avant,1,Batiment ou Mobilier urbain
5344,Véhicule Léger,Avant,1,Glissière
5345,Motocyclette,Avant,1,Véhicule
5345,Véhicule Utilitaire,Côté Droit,1,Véhicule
5346,Véhicule Léger,Avant,1,Véhicule
5346,Véhicule Léger,Côté Gauche,2,Véhicule
5347,Véhicule Léger,Avant,3,Véhicule
5347,Véhicule Léger,Arrière,1,Véhicule
5348,Véhicule Léger,Avant,1,Glissière
5349,Véhicule Léger,Avant,1,Fossé
5350,Véhicule Léger,Avant,1,Véhicule
5350,Véhicule Léger,Côté Droit,2,Véhicule
5351,Véhicule Léger,Avant,4,Véhicule
5351,Véhicule Léger,Côté Droit,1,Véhicule
5352,Véhicule Léger,Avant,1,Fossé
5353,Bicyclette,Avant,1,Fossé
5354,Véhicule Léger,Avant,1,Véhicule
5354,Véhicule Léger,Côté Droit,4,Véhicule
5355,Motocyclette,Avant,1,Batiment ou Mobilier urbain
5356,Véhicule Utilitaire,Avant,1,Fossé
5357,Véhicule Utilitaire,Avant,1,Glissière
5358,Motocyclette,Avant,1,Véhicule
5358,Véhicule Léger,Arrière,1,Véhicule
5359,Véhicule Léger,Avant,1,Véhicule
5359,Véhicule Léger,Côté Droit,1,Véhicule
5360,Véhicule Léger,Avant,1,Batiment ou Mobilier urbain
5361,Motocyclette,Avant,1,Véhicule
5361,Véhicule Léger,Arrière,1,Véhicule
5362,Véhicule Léger,Avant,5,Véhicule
5362,Bicyclette,Arrière,1,Véhicule
5363,Véhicule Léger,Avant,1,Batiment ou Mobilier urbain
5364,Véhicule Léger,Avant,1,Véhicule
5364,Motocyclette,Côté Droit,1,Véhicule
5365,Véhicule Léger,Avant,3,Véhicule
5365,Véhicule Léger,Avant,3,Véhicule
5366,Véhicule Léger,Avant,1,Véhicule
5366,Motocyclette,Côté Gauche,1,Véhicule
5367,Véhicule Utilitaire,Avant,1,Batiment ou Mobilier urbain
5368,Véhicule Léger,Avant,1,Véhicule
5368,Véhicule Léger,Côté Gauche,1,Véhicule
5369,Véhicule Léger,Avant,3,Véhicule
5369,Véhicule Léger,Côté Droit,1,Véhicule
5370,Véhicule Léger,Avant,1,Fossé
5371,Véhicule Léger,Avant,2,Fossé
5372,Véhicule Léger,Avant,1,Véhicule
5372,Véhicule Léger,Arrière,1,Véhicule
5373,Bicyclette,Avant,1,Véhicule
5373,Véhicule Léger,Côté Droit,2,Véhicule
5374,Véhicule Léger,Avant,1,Véhicule
5374,Véhicule Léger,Côté Droit,1,Véhicule
5375,Motocyclette,Avant,1,Fossé
5376,Véhicule Léger,Avant,3,Véhicule
5376,Véhicule Léger,Côté Droit,5,Véhicule
5377,Motocyclette,Avant,1,Véhicule
5377,Motocyclette,Avant,1,Véhicule
5377,Véhicule Léger,Côté Droit,1,Véhicule
5378,Véhicule Léger,Avant,1,Véhicule
5378,Véhicule Léger,Arrière,1,Véhicule
5379,Véhicule Léger,Avant,3,Véhicule
5379,Véhicule Léger,Côté Gauche,1,Véhicule
5380,Bicyclette,Avant,1,Véhicule
5380,Véhicule Léger,Arrière,1,Véhicule
5381,Véhicule Léger,Avant,2,Véhicule
5381,Motocyclette,Arrière,1,Véhicule
5381,Véhicule Léger,Côté Gauche,1,Véhicule
5382,Véhicule Léger,Avant,2,Véhicule
5382,Véhicule Léger,Avant,4,Véhicule
5383,Véhicule Léger,Avant,3,Véhicule
5383,Véhicule Léger,Côté Gauche,2,Véhicule
5384,Véhicule Léger,Avant,4,Véhicule
5384,Véhicule Léger,Arrière,1,Véhicule
5385,Motocyclette,Avant,1,Fossé
5386,Véhicule Léger,Avant,1,Glissière
5387,Motocyclette,Avant,1,Véhicule
5387,Véhicule Léger,Avant,3,Véhicule
5388,Véhicule Léger,Avant,1,Véhicule
5388,Véhicule Léger,Côté Droit,3,Véhicule
5389,Véhicule Léger,Avant,4,Glissière
5390,Véhicule Utilitaire,Avant,1,Véhicule
5390,Véhicule Léger,Côté Droit,2,Véhicule
5391,Motocyclette,Avant,1,Véhicule
5391,Véhicule Léger,Avant,1,Véhicule
5392,Véhicule Léger,Avant,1,Véhicule
5392,Véhicule Léger,Côté Gauche,4,Véhicule
5392,Véhicule Léger,Arrière,2,Véhicule
5393,Véhicule Léger,Avant,1,Batiment ou Mobilier urbain
5394,Véhicule Léger,Avant,2,Véhicule
5394,Motocyclette,Côté Droit,1,Véhicule
5395,Véhicule Léger,Avant,5,Véhicule
5395,Véhicule Léger,Avant,1,Véhicule
5396,Véhicule Léger,Avant,1,Véhicule
5396,Motocyclette,Côté Gauche,1,Véhicule
5397,Véhicule Léger,Avant,1,Véhicule
5397,Véhicule Léger,Côté Droit,3,Véhicule
5398,Véhicule Utilitaire,Avant,2,Véhicule
5398,Véhicule Léger,Côté Droit,4,Véhicule
5399,Véhicule Léger,Avant,2,Batiment ou Mobilier urbain
5400,Véhicule Léger,Avant,3,Véhicule
5400,Véhicule Léger,Arrière,2,Véhicule
5401,Véhicule Léger,Avant,1,Véhicule
5401,Motocyclette,Avant,1,Véhicule
5402,Véhicule Léger,Avant,1,Véhicule
5402,Véhicule Utilitaire,Côté Gauche,2,Véhicule
5403,Motocyclette,Avant,1,Véhicule
5403,Véhicule Léger,Côté Droit,2,Véhicule
5404,Véhicule Léger,Avant,3,Fossé
5405,Bicyclette,Avant,1,Véhicule
5405,Véhicule Léger,Côté Gauche,1,Véhicule
5406,Motocyclette,Avant,1,Véhicule
5406,Véhicule Léger,Avant,3,Véhicule
5407,Véhicule Léger,Avant,1,Véhicule
5407,Véhicule Léger,Côté Gauche,1,Véhicule
5408,Véhicule Utilitaire,Avant,1,Glissière
5409,Motocyclette,Avant,1,Véhicule
5409,Véhicule Utilitaire,Côté Droit,1,Véhicule
5410,Véhicule Léger,Avant,5,Véhicule
5410,Véhicule Léger,Côté Droit,1,Véhicule
5410,Véhicule Léger,Arrière,1,Véhicule
5411,Véhicule Léger,Avant,1,Fossé
5412,Véhicule Léger,Avant,1,Véhicule
5412,Bicyclette,Côté Gauche,1,Véhicule
5413,Véhicule Léger,Avant,1,Glissière
5414,Véhicule Léger,Avant,4,Batiment ou Mobilier urbain
5415,Véhicule Léger,Avant,5,Véhicule
5415,Motocyclette,Côté Droit,1,Véhicule
5416,Bicyclette,Avant,2,Véhicule
5416,Véhicule Léger,Côté Gauche,1,Véhicule
5417,Véhicule Léger,Avant,1,Véhicule
5417,Véhicule Léger,Côté Gauche,2,Véhicule
5418,Véhicule Léger,Avant,2,Fossé
5419,Véhicule Léger,Avant,1,Véhicule
5419,Véhicule Léger,Arrière,4,Véhicule
5420,Véhicule Léger,Avant,4,Batiment ou Mobilier urbain
5421,Véhicule Léger,Avant,1,Véhicule
5421,Motocyclette,Côté Gauche,1,Véhicule
5422,Véhicule Utilitaire,Avant,1,Batiment ou Mobilier urbain
5423,Véhicule Utilitaire,Avant,1,Véhicule
5423,Véhicule Léger,Arrière,4,Véhicule
5424,Véhicule Utilitaire,Avant,1,Batiment ou Mobilier urbain
5425,Véhicule Léger,Avant,2,Véhicule
5425,Véhicule Léger,Arrière,2,Véhicule
5426,Véhicule Léger,Avant,2,Véhicule
5426,Véhicule Léger,Avant,2,Véhicule
5427,Véhicule Léger,Avant,2,Batiment ou Mobilier urbain
5428,Véhicule Léger,Avant,1,Véhicule
5428,Motocyclette,Arrière,1,Véhicule
5429,Véhicule Léger,Avant,1,Véhicule
5429,Véhicule Léger,Côté Gauche,3,Véhicule
5430,Véhicule Utilitaire,Avant,1,Glissière
5431,Véhicule Léger,Avant,2,Véhicule
5431,Véhicule Léger,Arrière,3,Véhicule
5431,Véhicule Léger,Côté Droit,1,Véhicule
5432,Motocyclette,Avant,2,Véhicule
5432,Véhicule Léger,Côté Droit,1,Véhicule
5433,Véhicule Léger,Avant,3,Véhicule
5433,Véhicule Léger,Arrière,1,Véhicule
5434,Véhicule Léger,Avant,4,Glissière
5435,Véhicule Léger,Avant,4,Batiment ou Mobilier urbain
5436,Véhicule Léger,Avant,2,Véhicule
5436,Véhicule Léger,Arrière,2,Véhicule
5437,Véhicule Léger,Avant,4,Fossé
5438,Motocyclette,Avant,1,Glissière
5439,Véhicule Léger,Avant,2,Fossé
5440,Véhicule Léger,Avant,3,Véhicule
5440,Véhicule Léger,Avant,1,Véhicule
5441,Véhicule Léger,Avant,1,Véhicule
5441,Bicyclette,Avant,1,Véhicule
5442,Véhicule Léger,Avant,1,Batiment ou Mobilier urbain
5443,Véhicule Léger,Avant,1,Glissière
5444,Véhicule Léger,Avant,1,Véhicule
5444,Véhicule Léger,Arrière,2,Véhicule
5445,Véhicule Léger,Avant,4,Véhicule
5445,Motocyclette,Avant,1,Véhicule
5446,Véhicule Léger,Avant,1,Véhicule
5446,Véhicule Léger,Avant,1,Véhicule
5446,Véhicule Léger,Arrière,1,Véhicule
5446,Véhicule Léger,Arrière,1,Véhicule
5447,Véhicule Léger,Avant,1,Glissière
5448,Véhicule Léger,Avant,2,Batiment ou Mobilier urbain
5449,Véhicule Léger,Avant,4,Véhicule
5449,Motocyclette,Avant,1,Véhicule
5450,Motocyclette,Avant,2,Glissière
5451,Véhicule Léger,Avant,4,Véhicule
5451,Véhicule Léger,Arrière,1,Véhicule
5452,Véhicule Léger,Avant,2,Fossé
5453,Véhicule Léger,Avant,4,Fossé
5454,Véhicule Léger,Avant,4,Fossé
5455,Véhicule Léger,Avant,1,Batiment ou Mobilier urbain
5456,Motocyclette,Avant,1,Véhicule
5456,Motocyclette,Côté Droit,2,Véhicule
5457,Véhicule Léger,Avant,1,Véhicule
5457,Véhicule Léger,Côté Droit,1,Véhicule
5458,Véhicule Utilitaire,Avant,1,Véhicule
5458,Véhicule Léger,Avant,1,Véhicule
5459,Véhicule Léger,Avant,4,Glissière
5460,Véhicule Léger,Avant,1,Batiment ou Mobilier urbain
5461,Véhicule Utilitaire,Avant,1,Véhicule
5461,Véhicule Léger,Côté Droit,1,Véhicule
5461,Véhicule Léger,Côté Gauche,3,Véhicule
5462,Véhicule Utilitaire,Avant,1,Véhicule
5462,Véhicule Léger,Côté Gauche,1,Véhicule
5463,Véhicule Léger,Avant,1,Véhicule
5463,Véhicule Léger,Côté Droit,3,Véhicule
5464,Véhicule Léger,Avant,1,Véhicule
5464,Véhicule Léger,Côté Droit,3,Véhicule
5465,Véhicule Léger,Avant,1,Véhicule
5465,Véhicule Léger,Arrière,1,Véhicule
5466,Véhicule Léger,Avant,3,Véhicule
5466,Véhicule Léger,Côté Gauche,1,Véhicule
5467,Véhicule Léger,Avant,4,Véhicule
5467,Véhicule Léger,Côté Gauche,1,Véhicule
5468,Véhicule Léger,Avant,3,Véhicule
5468,Véhicule Léger,Côté Droit,2,Véhicule
5469,Véhicule Léger,Avant,1,Glissière
5470,Véhicule Léger,Avant,4,Véhicule
5470,Véhicule Léger,Côté Gauche,2,Véhicule
5471,Véhicule Léger,Avant,3,Véhicule
5471,Véhicule Léger,Côté Gauche,1,Véhicule
5472,Véhicule Utilitaire,Avant,1,Véhicule
5472,Véhicule Léger,Côté Droit,5,Véhicule
5473,Bicyclette,Avant,1,Véhicule
5473,Véhicule Léger,Avant,1,Véhicule
5474,Véhicule Utilitaire,Avant,1,Véhicule
5474,Véhicule Léger,Côté Droit,4,Véhicule
5475,Véhicule Utilitaire,Avant,1,Véhicule
5475,Motocyclette,Côté Droit,1,Véhicule
5476,Véhicule Léger,Avant,2,Véhicule
5476,Véhicule Utilitaire,Côté Gauche,1,Véhicule
5477,Véhicule Léger,Avant,1,Véhicule
5477,Bicyclette,Arrière,1,Véhicule
5478,Véhicule Léger,Avant,2,Fossé
5479,Véhicule Léger,Avant,4,Véhicule
5479,Bicyclette,Côté Droit,1,Véhicule
5480,Véhicule Léger,Avant,1,Véhicule
5480,Motocyclette,Avant,1,Véhicule
5481,Véhicule Léger,Avant,1,Véhicule
5481,Véhicule Léger,Avant,1,Véhicule
5482,Véhicule Léger,Avant,2,Véhicule
5482,Véhicule Léger,Avant,5,Véhicule
5482,Motocyclette,Côté Gauche,1,Véhicule
5483,Véhicule Léger,Avant,1,Véhicule
5483,Véhicule Léger,Arrière,2,Véhicule
5484,Véhicule Léger,Avant,1,Véhicule
5484,Motocyclette,Côté Gauche,2,Véhicule
5485,Véhicule Léger,Avant,2,Véhicule
5485,Véhicule Léger,Côté Gauche,1,Véhicule
5486,Véhicule Léger,Avant,1,Véhicule
5486,Véhicule Léger,Côté Gauche,2,Véhicule
5487,Véhicule Utilitaire,Avant,1,Véhicule
5487,Véhicule Léger,Avant,1,Véhicule
5488,Véhicule Léger,Avant,2,Glissière
5489,Véhicule Léger,Avant,4,Glissière
5490,Véhicule Léger,Avant,1,Véhicule
5490,Véhicule Léger,Avant,2,Véhicule
5491,Bicyclette,Avant,1,Glissière
5492,Véhicule Léger,Avant,1,Véhicule
5492,Véhicule Léger,Côté Gauche,2,Véhicule
5493,Véhicule Léger,Avant,1,Véhicule
5493,Véhicule Léger,Arrière,5,Véhicule
5494,Véhicule Léger,Avant,3,Véhicule
5494,Véhicule Léger,Côté Gauche,1,Véhicule
5495,Véhicule Léger,Avant,1,Véhicule
5495,Véhicule Léger,Avant,1,Véhicule
5496,Véhicule Léger,Avant,1,Véhicule
5496,Véhicule Léger,Arrière,1,Véhicule
5497,Motocyclette,Avant,1,Véhicule
5497,Bicyclette,Avant,1,Véhicule
5498,Bicyclette,Avant,1,Véhicule
5498,Véhicule Léger,Côté Droit,1,Véhicule
5499,Véhicule Léger,Avant,3,Véhicule
5499,Motocyclette,Côté Droit,1,Véhicule
5500,Véhicule Léger,Avant,1,Véhicule
5500,Motocyclette,Arrière,1,Véhicule
5501,Véhicule Léger,Avant,1,Glissière
5502,Véhicule Léger,Avant,3,Véhicule
5502,Bicyclette,Côté Gauche,1,Véhicule
5503,Véhicule Léger,Avant,5,Batiment ou Mobilier urbain
5504,Motocyclette,Avant,1,Glissière
5505,Véhicule Léger,Avant,1,Glissière
5506,Véhicule Léger,Avant,2,Batiment ou Mobilier urbain
5507,Bicyclette,Avant,1,Véhicule
5507,Véhicule Léger,Avant,1,Véhicule
5508,Motocyclette,Avant,1,Véhicule
5508,Véhicule Léger,Côté Gauche,1,Véhicule
5509,Véhicule Léger,Avant,1,Fossé
5510,Véhicule Léger,Avant,3,Véhicule
5510,Véhicule Léger,Arrière,4,Véhicule
5511,Véhicule Léger,Avant,2,Fossé
5512,Véhicule Léger,Avant,1,Véhicule
5512,Véhicule Léger,Avant,2,Véhicule
5513,Véhicule Léger,Avant,2,Véhicule
5513,Véhicule Léger,Avant,1,Véhicule
5514,Véhicule Léger,Avant,4,Véhicule
5514,Véhicule Léger,Avant,5,Véhicule
5514,Véhicule Léger,Côté Droit,1,Véhicule
5515,Véhicule Léger,Avant,1,Véhicule
5515,Véhicule Léger,Côté Gauche,1,Véhicule
5516,Véhicule Léger,Avant,2,Fossé
5517,Véhicule Léger,Avant,2,Véhicule
5517,Véhicule Léger,Arrière,2,Véhicule
5518,Véhicule Léger,Avant,5,Batiment ou Mobilier urbain
5519,Véhicule Léger,Avant,1,Véhicule
5519,Véhicule Léger,Avant,3,Véhicule
5520,Véhicule Léger,Avant,1,Véhicule
5520,Bicyclette,Côté Droit,1,Véhicule
5521,Véhicule Léger,Avant,1,Batiment ou Mobilier urbain
5522,Véhicule Léger,Avant,1,Glissière
5523,Véhicule Léger,Avant,1,Véhicule
5523,Motocyclette,Côté Droit,1,Véhicule
5524,Véhicule Léger,Avant,1,Véhicule
5524,Véhicule Utilitaire,Côté Droit,1,Véhicule
5525,Véhicule Léger,Avant,3,Véhicule
5525,Véhicule Léger,Arrière,3,Véhicule
5526,Véhicule Léger,Avant,1,Véhicule
5526,Véhicule Léger,Avant,2,Véhicule
5527,Véhicule Léger,Avant,1,Batiment ou Mobilier urbain
5528,Véhicule Léger,Avant,1,Glissière
5529,Véhicule Léger,Avant,4,Véhicule
5529,Véhicule Utilitaire,Avant,1,Véhicule
5530,Véhicule Léger,Avant,1,Glissière
5531,Motocyclette,Avant,2,Véhicule
5531,Véhicule Utilitaire,Côté Droit,2,Véhicule
5532,Véhicule Utilitaire,Avant,1,Fossé
5533,Véhicule Léger,Avant,1,Fossé
5534,Véhicule Léger,Avant,1,Véhicule
5534,Véhicule Léger,Arrière,2,Véhicule
5535,Véhicule Léger,Avant,1,Fossé
5536,Motocyclette,Avant,1,Véhicule
5536,Véhicule Léger,Arrière,1,Véhicule
5537,Véhicule Léger,Avant,2,Véhicule
5537,Véhicule Utilitaire,Côté Droit,1,Véhicule
5538,Véhicule Léger,Avant,1,Batiment ou Mobilier urbain
5539,Motocyclette,Avant,1,Véhicule
5539,Véhicule Utilitaire,Avant,1,Véhicule
5540,Véhicule Léger,Avant,1,Véhicule
5540,Véhicule Léger,Arrière,3,Véhicule
5541,Véhicule Léger,Avant,1,Véhicule
5541,Véhicule Léger,Arrière,1,Véhicule
5542,Véhicule Léger,Avant,2,Véhicule
5542,Véhicule Léger,Avant,1,Véhicule
5543,Bicyclette,Avant,1,Fossé
5544,Véhicule Léger,Avant,1,Véhicule
5544,Motocyclette,Côté Droit,1,Véhicule
5545,Véhicule Léger,Avant,1,Batiment ou Mobilier urbain
5546,Véhicule Léger,Avant,5,Véhicule
5546,Véhicule Léger,Avant,1,Véhicule
5547,Véhicule Léger,Avant,4,Fossé
5548,Véhicule Léger,Avant,3,Véhicule
5548,Motocyclette,Côté Droit,1,Véhicule
5549,Véhicule Léger,Avant,1,Batiment ou Mobilier urbain
5550,Véhicule Léger,Avant,3,Fossé
5551,Véhicule Léger,Avant,2,Véhicule
5551,Véhicule Léger,Arrière,1,Véhicule
5552,Motocyclette,Avant,1,Véhicule
5552,Véhicule Léger,Côté Droit,1,Véhicule
5553,Véhicule Léger,Avant,1,Véhicule
5553,Véhicule Léger,Côté Droit,4,Véhicule
5554,Véhicule Léger,Avant,1,Véhicule
5554,Véhicule Léger,Côté Gauche,1,Véhicule
5555,Véhicule Léger,Avant,1,Véhicule
5555,Motocyclette,Côté Droit,1,Véhicule
5556,Véhicule Utilitaire,Avant,1,Véhicule
5556,Véhicule Léger,Côté Gauche,1,Véhicule
5557,Véhicule Léger,Avant,1,Véhicule
5557,Véhicule Léger,Côté Gauche,3,Véhicule
5558,Bicyclette,Avant,1,Véhicule
5558,Véhicule Léger,Arrière,1,Véhicule
5559,Motocyclette,Avant,1,Véhicule
5559,Bicyclette,Côté Gauche,1,Véhicule
5559,Véhicule Léger,Avant,5,Véhicule
5560,Véhicule Léger,Avant,1,Véhicule
5560,Véhicule Léger,Arrière,1,Véhicule
5561,Véhicule Léger,Avant,1,Véhicule
5561,Véhicule Léger,Côté Droit,1,Véhicule
5562,Véhicule Léger,Avant,3,Véhicule
5562,Motocyclette,Côté Gauche,1,Véhicule
5562,Véhicule Léger,Côté Droit,3,Véhicule
5563,Bicyclette,Avant,1,Glissière
5564,Véhicule Léger,Avant,1,Véhicule
5564,Véhicule Léger,Côté Droit,5,Véhicule
5565,Véhicule Léger,Avant,2,Véhicule
5565,Véhicule Léger,Côté Droit,1,Véhicule
5566,Véhicule Léger,Avant,1,Véhicule
5566,Véhicule Léger,Côté Droit,1,Véhicule
5566,Véhicule Léger,Arrière,1,Véhicule
5567,Véhicule Léger,Avant,1,Véhicule
5567,Bicyclette,Côté Droit,1,Véhicule
5568,Véhicule Léger,Avant,3,Glissière
5569,Véhicule Léger,Avant,1,Véhicule
5569,Véhicule Léger,Côté Gauche,3,Véhicule
5570,Bicyclette,Avant,1,Véhicule
5570,Véhicule Léger,Côté Gauche,5,Véhicule
5571,Motocyclette,Avant,1,Batiment ou Mobilier urbain
5572,Véhicule Léger,Avant,5,Batiment ou Mobilier urbain
5573,Véhicule Léger,Avant,1,Véhicule
5573,Véhicule Léger,Côté Gauche,3,Véhicule
5574,Motocyclette,Avant,1,Véhicule
5574,Véhicule Léger,Côté Gauche,1,Véhicule
5575,Véhicule Utilitaire,Avant,1,Batiment ou Mobilier urbain
5576,Véhicule Léger,Avant,1,Fossé
